event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,data-decoding-software,external-temperature,gps:hdop,gps:horizontal-accuracy-estimate,gps:satellite-count,gps:speed-accuracy-estimate,gps-time-to-fix,ground-speed,heading,height-above-ellipsoid,height-above-msl,icarus:ecef-vx,icarus:ecef-vy,icarus:ecef-vz,icarus:ecef-x,icarus:ecef-y,icarus:ecef-z,icarus:reset-counter,icarus:timestamp-accuracy,icarus:timestamp-source,icarus:uplink-counter,import-marked-outlier,gls:light-level,location-accuracy-comments,location-error-text,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,mortality-status,orn:transmission-protocol,tag-voltage,transmission-protocol,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
22350215485,true,2022-05-13 04:52:33.000,-157.9227294921875,21.662891387939453,-24.0,-93.0,1033.0,0.0,79,0.0,,29.0,1.6,,6,,7.9,0.0,0.0,,13.0,,,,,,,,,,,false,14.0,,,0.538,0.099,0.16,,"GPRS",4023.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215486,true,2022-05-13 04:57:34.000,-157.9226837158203,21.662906646728516,-69.0,167.0,986.0,0.0,79,0.0,,29.0,1.8,,6,,8.9,0.0,0.0,,23.0,,,,,,,,,,,false,1.0,,,0.469,-0.15,0.236,,"GPRS",4023.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215487,true,2022-05-13 05:02:32.000,-157.92269897460938,21.662841796875,90.0,-288.0,1015.0,0.0,79,0.0,,29.0,1.9,,6,,6.9,0.0,77.0,,13.0,,,,,,,,,,,false,5.0,,,0.305,-0.345,0.144,,"GPRS",4023.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215488,true,2022-05-13 05:08:03.000,-157.92263793945312,21.66281509399414,195.0,-9.0,981.0,0.0,79,0.0,,30.0,0.8,,9,,37.92,0.0,0.0,,16.0,,,,,,,,,,,false,1.0,,,-0.045,-0.037,0.224,,"GPRS",4023.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215489,true,2022-05-13 05:12:32.000,-157.9226531982422,21.663034439086914,22.0,-40.0,1024.0,0.0,78,0.0,,30.0,0.8,,9,,6.91,0.0,0.0,,16.0,,,,,,,,,,,false,0.0,,,-0.019,0.192,0.188,,"GPRS",4018.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215490,true,2022-05-13 05:17:31.000,-157.92263793945312,21.66305160522461,64.0,131.0,1008.0,0.0,78,0.0,,29.0,0.8,,9,,5.9,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,-0.05,0.184,0.172,,"GPRS",4018.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215491,true,2022-05-13 05:22:31.000,-157.922607421875,21.66309356689453,104.0,213.0,1099.0,0.0,78,0.0,,29.0,0.8,,9,,5.91,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.464,0.048,0.23,,"GPRS",4018.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215492,true,2022-05-13 05:27:31.000,-157.92257690429688,21.663145065307617,481.0,-98.0,937.0,0.0,78,0.0,,29.0,0.9,,9,,5.89,0.0,0.0,,9.0,,,,,,,,,,,false,0.0,,,0.412,-0.358,0.049,,"GPRS",4018.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215493,true,2022-05-13 05:32:31.000,-157.92254638671875,21.663162231445312,19.0,-30.0,1071.0,0.0,78,0.0,,29.0,0.9,,9,,5.85,0.0,0.0,,12.0,,,,,,,,,,,false,0.0,,,0.403,0.218,0.204,,"GPRS",4018.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215494,true,2022-05-13 05:37:31.000,-157.92254638671875,21.663148880004883,-65.0,56.0,1029.0,0.0,78,0.0,,29.0,0.9,,9,,5.85,0.0,0.0,,6.0,,,,,,,,,,,false,0.0,,,0.39,0.257,0.167,,"GPRS",4018.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215495,true,2022-05-13 05:42:32.000,-157.9225311279297,21.663164138793945,15.0,-414.0,1107.0,0.0,78,0.0,,29.0,0.9,,9,,6.88,0.0,0.0,,14.0,,,,,,,,,,,false,0.0,,,0.496,0.179,0.123,,"GPRS",4015.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215496,true,2022-05-13 05:47:31.000,-157.9225311279297,21.663179397583008,119.0,-15.0,1038.0,0.0,78,0.0,,29.0,0.9,,9,,5.88,0.0,0.0,,13.0,,,,,,,,,,,false,0.0,,,0.043,-0.236,0.159,,"GPRS",4015.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215497,true,2022-05-13 05:52:31.000,-157.92251586914062,21.663179397583008,55.0,-62.0,1011.0,0.0,78,0.0,,29.0,0.9,,9,,5.89,0.5555555555555556,240.0,,8.0,,,,,,,,,,,false,0.0,,,-0.021,-0.147,0.188,,"GPRS",4015.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215498,true,2022-05-13 05:57:31.000,-157.92250061035156,21.663196563720703,16.0,-13.0,1031.0,0.0,77,0.0,,29.0,1.0,,9,,5.9,0.0,0.0,,23.0,,,,,,,,,,,false,0.0,,,-0.088,0.052,0.143,,"GPRS",4012.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215499,true,2022-05-13 06:02:30.000,-157.9225311279297,21.663206100463867,28.0,-63.0,1049.0,0.0,77,0.0,,29.0,1.0,,9,,4.9,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.387,-0.297,0.182,,"GPRS",4012.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215500,true,2022-05-13 06:07:31.000,-157.9225311279297,21.66321563720703,-98.0,-62.0,1038.0,0.0,77,0.0,,29.0,1.0,,9,,5.9,0.0,0.0,,16.0,,,,,,,,,,,false,0.0,,,-0.036,0.246,0.142,,"GPRS",4012.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215501,true,2022-05-13 06:12:31.000,-157.9224853515625,21.663265228271484,-60.0,-127.0,1017.0,0.0,77,0.0,,28.0,1.0,,9,,5.9,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.276,-0.269,0.225,,"GPRS",4012.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215502,true,2022-05-13 06:17:33.000,-157.92242431640625,21.6632137298584,85.0,-68.0,1027.0,0.0,77,0.0,,28.0,1.0,,9,,7.91,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.015,0.226,0.178,,"GPRS",4012.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215503,true,2022-05-13 06:22:32.000,-157.92237854003906,21.66318130493164,-91.0,-76.0,1038.0,0.0,77,0.0,,29.0,1.1,,8,,6.92,0.0,0.0,,10.0,,,,,,,,,,,false,0.0,,,0.514,0.139,0.128,,"GPRS",4010.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215504,true,2022-05-13 06:27:33.000,-157.92236328125,21.66322898864746,-43.0,-161.0,1007.0,0.0,77,0.0,,29.0,1.1,,8,,7.92,0.0,0.0,,13.0,,,,,,,,,,,false,0.0,,,0.081,-0.209,0.245,,"GPRS",4010.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215505,true,2022-05-13 06:32:32.000,-157.92236328125,21.663270950317383,128.0,-3.0,1050.0,0.0,77,0.0,,29.0,1.1,,8,,6.92,0.0,0.0,,17.0,,,,,,,,,,,false,0.0,,,0.005,-0.201,0.186,,"GPRS",4010.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215506,true,2022-05-13 06:37:32.000,-157.92218017578125,21.663272857666016,-46.0,-45.0,1040.0,0.0,77,0.0,,29.0,1.2,,7,,6.95,0.0,0.0,,12.0,,,,,,,,,,,false,0.0,,,0.572,0.014,0.143,,"GPRS",4010.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215507,true,2022-05-13 06:42:31.000,-157.92218017578125,21.663267135620117,-171.0,-35.0,1021.0,0.0,77,0.0,,29.0,1.2,,7,,5.96,0.0,0.0,,9.0,,,,,,,,,,,false,0.0,,,0.502,-0.122,0.2,,"GPRS",4010.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215508,true,2022-05-13 06:47:31.000,-157.9221954345703,21.66331672668457,-98.0,144.0,1034.0,0.0,76,0.0,,29.0,1.2,,7,,5.95,0.0,0.0,,10.0,,,,,,,,,,,false,0.0,,,0.086,0.326,0.135,,"GPRS",4007.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215509,true,2022-05-13 06:52:32.000,-157.9221954345703,21.663286209106445,-2.0,-161.0,1039.0,0.0,76,0.0,,29.0,1.3,,7,,6.98,0.0,0.0,,14.0,,,,,,,,,,,false,0.0,,,0.245,-0.309,0.199,,"GPRS",4007.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215510,true,2022-05-13 06:57:31.000,-157.9221649169922,21.66331672668457,5.0,-196.0,1064.0,0.0,76,0.0,,29.0,1.3,,6,,5.98,0.0,0.0,,17.0,,,,,,,,,,,false,0.0,,,0.302,-0.302,0.204,,"GPRS",4007.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215511,true,2022-05-13 07:02:33.000,-157.92222595214844,21.66330909729004,41.0,253.0,1063.0,0.0,76,0.0,,29.0,1.4,,6,,7.95,0.0,0.0,,20.0,,,,,,,,,,,false,0.0,,,0.026,0.261,0.175,,"GPRS",4007.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215512,true,2022-05-13 07:07:34.000,-157.9221649169922,21.663318634033203,78.0,57.0,1001.0,0.0,76,0.0,,29.0,1.4,,6,,8.95,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.018,0.204,0.207,,"GPRS",4004.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215513,true,2022-05-13 07:12:33.000,-157.9221649169922,21.6633243560791,18.0,-81.0,1073.0,0.0,76,0.0,,29.0,1.4,,6,,7.95,0.0,0.0,,18.0,,,,,,,,,,,false,0.0,,,-0.086,0.062,0.161,,"GPRS",4004.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215514,true,2022-05-13 07:17:32.000,-157.92218017578125,21.663311004638672,54.0,-12.0,1028.0,0.0,75,0.0,,29.0,1.4,,6,,6.94,0.0,0.0,,23.0,,,,,,,,,,,false,0.0,,,0.449,0.119,0.231,,"GPRS",4001.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215515,true,2022-05-13 07:22:31.000,-157.9221649169922,21.663331985473633,-91.0,-384.0,1037.0,0.0,75,0.0,,30.0,1.5,,6,,5.96,0.0,0.0,,20.0,,,,,,,,,,,false,0.0,,,0.059,-0.236,0.202,,"GPRS",4001.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215516,true,2022-05-13 07:27:31.000,-157.9221954345703,21.663311004638672,-150.0,10.0,1015.0,0.0,75,0.0,,30.0,1.5,,6,,5.98,0.0,0.0,,24.0,,,,,,,,,,,false,0.0,,,0.489,0.159,0.169,,"GPRS",4001.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215517,true,2022-05-13 07:32:31.000,-157.92218017578125,21.66332244873047,-59.0,229.0,1026.0,0.0,75,0.0,,29.0,1.5,,6,,5.98,0.0,0.0,,24.0,,,,,,,,,,,false,0.0,,,0.062,0.311,0.118,,"GPRS",4001.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215518,true,2022-05-13 07:37:31.000,-157.9221954345703,21.66332244873047,63.0,-210.0,1012.0,0.0,75,0.0,,29.0,1.6,,6,,5.98,0.0,0.0,,20.0,,,,,,,,,,,false,0.0,,,0.231,0.288,0.184,,"GPRS",3999.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215519,true,2022-05-13 07:42:32.000,-157.922119140625,21.663318634033203,20.0,-5.0,1054.0,0.0,75,0.0,,29.0,1.6,,6,,6.96,0.0,0.0,,19.0,,,,,,,,,,,false,0.0,,,0.35,-0.315,0.186,,"GPRS",4001.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215520,true,2022-05-13 07:58:03.000,-157.9221954345703,21.663278579711914,-48.0,-206.0,1017.0,0.0,75,0.0,,31.0,0.8,,9,,37.98,0.0,0.0,,21.0,,,,,,,,,,,false,0.0,,,0.435,-0.296,0.197,,"GPRS",3999.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215521,true,2022-05-13 08:12:32.000,-157.92221069335938,21.663293838500977,-118.0,-361.0,1032.0,0.0,74,0.0,,29.0,1.3,,8,,7.01,0.0,0.0,,24.0,,,,,,,,,,,false,0.0,,,0.543,0.078,0.167,,"GPRS",3996.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215522,true,2022-05-13 08:17:32.000,-157.9221954345703,21.66326141357422,-39.0,139.0,1037.0,0.0,74,0.0,,29.0,1.3,,8,,7.01,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.508,0.075,0.191,,"GPRS",3996.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215523,true,2022-05-13 08:32:32.000,-157.9221649169922,21.663272857666016,96.0,208.0,981.0,0.0,74,0.0,,29.0,1.3,,8,,7.0,0.0,0.0,,19.0,,,,,,,,,,,false,0.0,,,0.524,-0.039,0.192,,"GPRS",3996.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215524,true,2022-05-13 08:37:31.000,-157.92221069335938,21.66326141357422,-139.0,-32.0,1003.0,0.0,74,0.0,,29.0,1.2,,8,,5.99,0.0,0.0,,27.0,,,,,,,,,,,false,0.0,,,-0.041,0.197,0.162,,"GPRS",3996.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215525,true,2022-05-13 08:52:32.000,-157.92222595214844,21.66326332092285,-27.0,-149.0,1029.0,0.0,74,0.0,,29.0,1.2,,8,,6.98,0.0,0.0,,24.0,,,,,,,,,,,false,0.0,,,0.481,0.223,0.145,,"GPRS",3996.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215526,true,2022-05-13 09:07:32.000,-157.92218017578125,21.663251876831055,49.0,505.0,918.0,0.0,74,0.0,,29.0,1.1,,8,,6.99,0.0,0.0,,27.0,,,,,,,,,,,false,0.0,,,-0.121,0.182,0.094,,"GPRS",3993.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215527,true,2022-05-13 09:22:31.000,-157.92218017578125,21.66327667236328,-35.0,318.0,958.0,0.0,74,0.0,,29.0,1.0,,8,,5.99,0.0,0.0,,26.0,,,,,,,,,,,false,0.0,,,0.397,-0.232,0.23,,"GPRS",3993.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215528,true,2022-05-13 09:37:31.000,-157.9221954345703,21.663265228271484,0.0,-225.0,1004.0,0.0,74,0.0,,29.0,1.1,,7,,6.01,0.0,0.0,,27.0,,,,,,,,,,,false,0.0,,,0.562,-0.174,0.12,,"GPRS",3993.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215529,true,2022-05-13 09:52:32.000,-157.9221954345703,21.663286209106445,-12.0,193.0,1018.0,0.0,74,0.0,,30.0,1.1,,7,,7.0,0.0,0.0,,19.0,,,,,,,,,,,false,0.0,,,0.47,0.033,0.242,,"GPRS",3993.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215530,true,2022-05-13 10:08:03.000,-157.9221954345703,21.663293838500977,-94.0,-170.0,1053.0,0.0,73,0.0,,30.0,0.9,,8,,38.0,0.0,0.0,,20.0,,,,,,,,,,,false,0.0,,,0.561,-0.096,0.179,,"GPRS",3990.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215531,true,2022-05-13 10:22:32.000,-157.9221649169922,21.66327667236328,-75.0,-249.0,1040.0,0.0,73,0.0,,28.0,1.2,,7,,7.02,0.0,0.0,,29.0,,,,,,,,,,,false,0.0,,,0.565,-0.09,0.168,,"GPRS",3988.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215532,true,2022-05-13 10:37:33.000,-157.9221954345703,21.66326141357422,-75.0,208.0,1038.0,0.0,73,0.0,,29.0,1.4,,6,,8.0,0.0,0.0,,17.0,,,,,,,,,,,false,0.0,,,0.063,-0.247,0.18,,"GPRS",3988.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215533,true,2022-05-13 10:52:31.000,-157.92221069335938,21.663314819335938,22.0,-85.0,1010.0,0.0,73,0.0,,29.0,1.5,,6,,5.99,0.0,0.0,,11.0,,,,,,,,,,,false,0.0,,,0.261,0.291,0.178,,"GPRS",3988.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215534,true,2022-05-13 11:07:33.000,-157.92218017578125,21.66324234008789,-92.0,-224.0,1022.0,0.0,73,0.0,,28.0,1.7,,6,,7.97,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.347,0.32,0.115,,"GPRS",3988.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215535,true,2022-05-13 11:22:34.000,-157.92218017578125,21.663293838500977,-24.0,14.0,1066.0,0.0,73,0.0,,29.0,2.0,,6,,8.94,0.0,0.0,,14.0,,,,,,,,,,,false,0.0,,,0.353,0.263,0.182,,"GPRS",3988.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215536,true,2022-05-13 11:38:03.000,-157.92218017578125,21.663265228271484,-106.0,-102.0,999.0,0.0,73,0.0,,29.0,0.7,,12,,38.0,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.14,-0.263,0.233,,"GPRS",3985.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215537,true,2022-05-13 11:52:31.000,-157.92221069335938,21.663265228271484,72.0,-176.0,1039.0,0.0,72,0.0,,29.0,0.7,,11,,5.98,0.0,0.0,,14.0,,,,,,,,,,,false,0.0,,,0.328,-0.337,0.175,,"GPRS",3982.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215538,true,2022-05-13 12:07:30.000,-157.9221954345703,21.663286209106445,17.0,-160.0,1027.0,0.0,72,0.0,,29.0,0.9,,9,,4.97,0.0,0.0,,14.0,,,,,,,,,,,false,0.0,,,0.218,0.312,0.168,,"GPRS",3982.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215539,true,2022-05-13 12:22:33.000,-157.92221069335938,21.663291931152344,-28.0,-383.0,968.0,0.0,72,0.0,,29.0,0.9,,9,,7.95,0.0,0.0,,8.0,,,,,,,,,,,false,0.0,,,0.439,0.277,0.073,,"GPRS",3982.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215540,true,2022-05-13 12:37:32.000,-157.92221069335938,21.66328239440918,6.0,-329.0,995.0,0.0,72,0.0,,29.0,0.8,,9,,6.97,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.295,0.306,0.14,,"GPRS",3982.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215541,true,2022-05-13 12:52:32.000,-157.92221069335938,21.663291931152344,4.0,-378.0,973.0,0.0,72,0.0,,29.0,0.8,,9,,6.98,0.0,0.0,,13.0,,,,,,,,,,,false,0.0,,,0.32,0.301,0.156,,"GPRS",3982.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215542,true,2022-05-13 13:07:31.000,-157.92221069335938,21.663288116455078,16.0,-340.0,988.0,0.0,72,0.0,,29.0,1.1,,7,,5.97,0.0,0.0,,13.0,,,,,,,,,,,false,0.0,,,0.304,0.297,0.135,,"GPRS",3982.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215543,true,2022-05-13 13:22:33.000,-157.9221954345703,21.66328239440918,13.0,-426.0,946.0,0.0,72,0.0,,29.0,1.1,,8,,7.96,0.0,0.0,,14.0,,,,,,,,,,,false,0.0,,,0.301,0.298,0.146,,"GPRS",3979.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215544,true,2022-05-13 13:37:33.000,-157.92221069335938,21.66328239440918,14.0,-360.0,984.0,0.0,72,0.0,,29.0,1.1,,7,,7.93,0.0,0.0,,12.0,,,,,,,,,,,false,0.0,,,0.444,0.264,0.117,,"GPRS",3982.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215545,true,2022-05-13 13:52:35.000,-157.92214965820312,21.66324234008789,-43.0,-344.0,981.0,0.0,72,0.0,,29.0,1.7,,6,,9.93,0.0,0.0,,19.0,,,,,,,,,,,false,0.0,,,0.392,0.299,0.116,,"GPRS",3982.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215546,true,2022-05-13 14:08:02.000,-157.92218017578125,21.66327667236328,-1.0,-359.0,976.0,0.0,72,0.0,,30.0,1.4,,6,,36.93,0.0,0.0,,18.0,,,,,,,,,,,false,0.0,,,0.335,0.301,0.152,,"GPRS",3979.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215547,true,2022-05-13 14:22:36.000,-157.9221954345703,21.663288116455078,4.0,-393.0,959.0,0.0,71,0.0,,30.0,1.6,,6,,10.89,0.0,0.0,,2.0,,,,,,,,,,,false,0.0,,,0.373,0.298,0.124,,"GPRS",3977.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215548,true,2022-05-13 14:37:33.000,-157.9221649169922,21.66326141357422,24.0,-366.0,978.0,0.0,71,0.0,,30.0,1.9,,6,,7.96,0.0,0.0,,13.0,,,,,,,,,,,false,0.0,,,0.358,0.292,0.137,,"GPRS",3977.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215549,true,2022-05-13 14:53:03.000,-157.9221954345703,21.663267135620117,62.0,-670.0,770.0,0.0,71,0.0,,31.0,1.1,,7,,37.94,0.0,0.0,,16.0,,,,,,,,,,,false,0.0,,,0.39,0.278,0.137,,"GPRS",3977.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215550,true,2022-05-13 15:07:34.000,-157.9221954345703,21.663253784179688,19.0,-59.0,1027.0,0.0,71,0.0,,29.0,1.0,,7,,8.93,0.0,0.0,,17.0,,,,,,,,,,,false,0.0,,,-0.015,0.21,0.192,,"GPRS",3974.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22350215551,true,2022-05-13 15:22:33.000,-157.9221649169922,21.663259506225586,-42.0,35.0,1054.0,0.0,71,0.0,,28.0,1.0,,7,,7.95,0.0,0.0,,10.0,,,,,,,,,,,false,0.0,,,0.032,0.293,0.159,,"GPRS",3974.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
